,id,name,start_date_local,type,distance,elapsed_time,moving_time,total_elevation_gain,kudos_count,average_speed,max_speed,average_heartrate,max_heartrate,average_cadence
412,6613449662,4+,2022-02-01T07:03:16Z,Rowing,8730.6,3233,3131,5.1,12,2.788,4.376,146.9,177.0,21.4
413,6608692467,S&C,2022-01-31T06:56:22Z,WeightTraining,0.0,4578,4578,0,6,0.0,0.0,129.3,169.0,0
414,6599652257,Row back to quintin,2022-01-29T13:58:37Z,Rowing,4808.9,2300,2250,5.3,8,2.137,2.715,144.9,157.0,20.0
415,6599650988,Quintin head,2022-01-29T13:42:05Z,Rowing,4878.8,902,902,5.8,18,5.409,5.922,180.9,189.0,31.0
416,6598397375,Quintin pre paddle,2022-01-29T10:25:54Z,Rowing,4119.8,1559,1527,3.1,7,2.698,4.473,156.4,182.0,21.6
417,6593184389,S&C,2022-01-28T06:56:07Z,WeightTraining,0.0,4280,4280,0,4,0.0,0.0,129.6,165.0,0
418,6590589077,3x10’,2022-01-27T17:10:29Z,Rowing,0.0,2046,2046,0,6,0.0,0.0,174.7,189.0,20.3
419,6588307998,UT2,2022-01-27T07:08:26Z,Ride,0.0,3600,3600,0,3,0.0,0.0,143.9,161.0,0
420,6585080558,8+,2022-01-26T14:40:28Z,Rowing,9529.4,3810,3581,0.0,10,2.661,4.898,133.6,178.0,23.6
421,6583294172,S&C,2022-01-26T07:01:52Z,WeightTraining,0.0,4342,4342,0,3,0.0,0.0,138.9,182.0,0
422,6580310081,20r20,2022-01-25T17:16:18Z,Rowing,0.0,1209,1209,0,3,0.0,0.0,183.4,192.0,20.2
423,6575266785,UT2,2022-01-24T17:08:49Z,Ride,0.0,3610,3610,0,8,0.0,0.0,149.1,166.0,0
424,6572930961,S&C,2022-01-24T07:00:16Z,WeightTraining,0.0,4552,4552,0,8,0.0,0.0,126.9,172.0,0
425,6561689862,8+,2022-01-22T07:37:53Z,Rowing,11536.0,5306,4553,0.0,7,2.534,4.947,121.5,165.0,20.9
426,6559267735,10x1’ on 1’ off,2022-01-21T17:16:22Z,Rowing,0.0,1148,1148,0,7,0.0,0.0,168.6,184.0,24.0
427,6557075757,S&C,2022-01-21T06:55:37Z,WeightTraining,0.0,4205,4205,0,5,0.0,0.0,100.2,131.0,0
428,6554590731,2x20’,2022-01-20T17:11:50Z,Rowing,0.0,3000,3000,0,10,0.0,0.0,174.0,190.0,25.2
429,6552230179,UT2,2022-01-20T07:12:24Z,Rowing,0.0,3693,3693,0,6,0.0,0.0,154.2,161.0,20.0
430,6549049009,8+,2022-01-19T14:36:36Z,Rowing,13729.5,5039,4529,5.2,14,3.031,8.852,147.5,183.0,22.6
431,6547101458,S&C,2022-01-19T06:58:55Z,WeightTraining,0.0,4649,4649,0,3,0.0,0.0,132.2,163.0,0
432,6544454098,3x10’,2022-01-18T17:56:50Z,Rowing,0.0,2048,2048,0,7,0.0,0.0,170.7,184.0,20.5
433,6538744150,UT2,2022-01-17T16:21:10Z,Rowing,0.0,3612,3612,0,6,0.0,0.0,152.6,162.0,19.9
434,6536661555,S&C,2022-01-17T06:59:53Z,WeightTraining,0.0,4007,4007,0,5,0.0,0.0,119.8,159.0,0
435,6531085820,8+,2022-01-16T07:34:34Z,Rowing,16990.6,7033,5590,5.2,14,3.039,4.466,146.4,171.0,20.2
436,6525356336,8+,2022-01-15T07:33:43Z,Rowing,6780.8,3781,2897,0.0,10,2.341,6.532,120.9,159.0,19.8
437,6522961601,10x1’ on 1’ off,2022-01-14T17:12:49Z,Rowing,0.0,1151,1151,0,4,0.0,0.0,171.3,187.0,25.6
438,6520659529,S&C,2022-01-14T06:54:45Z,WeightTraining,0.0,3951,3951,0,2,0.0,0.0,109.6,140.0,0
439,6518129321,UT2,2022-01-13T17:07:04Z,Rowing,0.0,3632,3632,0,5,0.0,0.0,154.9,163.0,20.3
440,6512498650,8+,2022-01-12T14:55:20Z,Rowing,9211.4,4545,3541,0.0,7,2.601,4.342,119.2,154.0,18.4
441,6510435836,S&C,2022-01-12T07:02:56Z,WeightTraining,0.0,3854,3854,0,3,0.0,0.0,125.6,160.0,0
442,6507453248,2k,2022-01-11T17:20:21Z,Rowing,0.0,497,497,0,8,0.0,0.0,184.4,193.0,28.9
443,6500230400,S&C,2022-01-10T07:02:07Z,WeightTraining,0.0,3445,3445,0,3,0.0,0.0,129.2,153.0,0
444,6495140697,2x1k,2022-01-09T10:22:21Z,Rowing,0.0,832,832,0,6,0.0,0.0,151.4,183.0,29.1
445,6492151237,UT2,2022-01-08T16:03:21Z,Rowing,0.0,3601,3601,0,5,0.0,0.0,155.1,165.0,20.3
446,6491795903,S&C,2022-01-08T14:52:22Z,WeightTraining,0.0,4099,4099,0,2,0.0,0.0,132.6,173.0,0
447,6485690303,Lunch Run,2022-01-07T11:21:05Z,Run,6303.4,2179,2149,48.0,12,2.933,4.363,164.4,172.0,83.9
448,6482722092,3x2k,2022-01-06T17:41:33Z,Rowing,0.0,2172,2172,0,8,0.0,0.0,169.5,195.0,24.1
449,6477931630,UT2,2022-01-05T18:12:45Z,Rowing,0.0,3697,3697,0,5,0.0,0.0,155.5,165.0,20.1
450,6475189800,S&C,2022-01-05T07:40:35Z,WeightTraining,0.0,5233,5233,0,2,0.0,0.0,122.8,154.0,0
451,6470652740,Treadmill UT2,2022-01-04T10:45:14Z,Run,8850.6,3900,3900,0,5,2.269,2.8,149.8,161.0,74.9
452,6467818910,12x500 @24,2022-01-03T18:19:42Z,Rowing,0.0,3373,3373,0,1,0.0,0.0,156.3,188.0,24.1
453,6464857069,S&C,2022-01-03T08:13:44Z,WeightTraining,0.0,3507,3507,0,2,0.0,0.0,127.6,179.0,0
454,6462966822,UT2,2022-01-02T18:10:38Z,Rowing,0.0,3694,3694,0,7,0.0,0.0,156.2,164.0,20.0
455,6450077550,S&C,2021-12-31T08:37:11Z,WeightTraining,0.0,5111,5111,0,3,0.0,0.0,120.1,152.0,0
456,6441269369,S&C,2021-12-29T08:34:32Z,WeightTraining,0.0,5360,5360,0,7,0.0,0.0,130.6,179.0,0
457,6434806182,UT2,2021-12-27T17:59:58Z,Rowing,0.0,3696,3696,0,10,0.0,0.0,157.3,168.0,20.0
458,6432495368,S&C,2021-12-27T09:03:16Z,WeightTraining,0.0,3997,3997,0,6,0.0,0.0,125.9,174.0,0
459,6421889296,S&C,2021-12-24T10:29:00Z,WeightTraining,0.0,5092,5092,0,7,0.0,0.0,108.5,144.0,0
460,6419576098,8x500m,2021-12-23T18:01:23Z,Rowing,0.0,2176,2176,0,9,0.0,0.0,159.1,186.0,29.3
461,6417854808,Morning Run,2021-12-23T09:52:04Z,Run,7019.8,2718,2618,0.0,7,2.681,3.589,152.1,161.0,84.2
462,6415976039,UT2,2021-12-22T18:08:21Z,Rowing,0.0,3694,3694,0,3,0.0,0.0,158.7,169.0,20.2
463,6414012179,S&C,2021-12-22T08:43:38Z,WeightTraining,0.0,5354,5354,0,4,0.0,0.0,131.4,182.0,0
464,6409934139,UT2 bike,2021-12-21T09:36:20Z,Ride,0.0,3601,3601,0,1,0.0,0.0,145.8,159.0,0
465,6405845152,S&C,2021-12-20T07:48:37Z,WeightTraining,0.0,3834,3834,0,5,0.0,0.0,114.8,158.0,0
466,6404182200,UT2,2021-12-19T17:04:39Z,Rowing,0.0,3694,3694,0,2,0.0,0.0,158.6,166.0,20.0
467,6397249123,4+,2021-12-18T07:53:40Z,Rowing,8357.9,4301,3100,5.2,8,2.696,4.296,117.2,142.0,19.5
468,6395372037,3x1k,2021-12-17T17:18:00Z,Rowing,0.0,1415,1415,0,3,0.0,0.0,158.3,187.0,27.8
469,6393587964,S&C,2021-12-17T06:58:45Z,WeightTraining,0.0,3347,3347,0,2,0.0,0.0,112.2,140.0,0
470,6391573822,10x1’,2021-12-16T17:11:27Z,Rowing,0.0,1154,1154,0,2,0.0,0.0,161.2,177.0,25.8
471,6387356974,8+,2021-12-15T14:43:41Z,Rowing,11002.6,4032,3589,5.1,7,3.066,5.078,129.6,162.0,20.2
472,6385832098,S&C,2021-12-15T07:08:41Z,WeightTraining,0.0,3931,3931,0,3,0.0,0.0,121.6,173.0,0
473,6383676873,3x10’,2021-12-14T17:28:54Z,Rowing,0.0,2043,2043,0,4,0.0,0.0,169.3,186.0,20.2
474,6381740717,Morning Run,2021-12-14T08:10:57Z,Run,8036.2,2941,2872,96.0,11,2.798,5.927,150.8,166.0,84.2
475,6379146484,UT2,2021-12-13T15:14:44Z,Rowing,0.0,3701,3701,0,3,0.0,0.0,159.8,168.0,20.0
476,6377713575,S&C,2021-12-13T06:56:03Z,WeightTraining,0.0,4363,4363,0,2,0.0,0.0,127.3,171.0,0
477,6373358098,8+,2021-12-12T07:36:10Z,Rowing,10196.5,5425,3399,5.2,5,3.0,11.693,123.0,159.0,20.8
478,6369098266,8+,2021-12-11T07:43:35Z,Rowing,7745.6,4561,3876,0.0,6,1.998,4.465,108.4,143.0,20.5
479,6367162633,3x2k,2021-12-10T17:15:26Z,Rowing,0.0,2159,2159,0,1,0.0,0.0,162.9,189.0,24.0
480,6365457673,S&C,2021-12-10T06:53:25Z,WeightTraining,0.0,4578,4578,0,3,0.0,0.0,115.6,136.0,0
481,6359241636,8+,2021-12-08T14:45:55Z,Rowing,5659.2,5129,3046,0.0,7,1.858,3.865,124.9,153.0,18.7
482,6357521258,S&C,2021-12-08T07:07:45Z,WeightTraining,0.0,3617,3617,0,1,0.0,0.0,95.7,149.0,0
483,6355400027,30r20,2021-12-07T17:18:57Z,Rowing,0.0,1806,1806,0,3,0.0,0.0,182.2,193.0,20.3
484,6351073753,UT2,2021-12-06T15:43:12Z,Ride,0.0,3602,3602,0,2,0.0,0.0,143.4,161.0,0
485,6349454330,S&C,2021-12-06T06:54:59Z,WeightTraining,0.0,3390,3390,0,2,0.0,0.0,111.5,140.0,0
486,6341404751,Bristol Head,2021-12-04T10:46:02Z,Rowing,4168.0,1199,1199,3.3,8,3.476,3.942,121.9,138.0,26.6
487,6341404065,Row up,2021-12-04T08:21:25Z,Rowing,4270.5,1682,1639,5.2,5,2.606,3.49,147.7,173.0,19.3
488,6338855427,UT2,2021-12-03T16:57:33Z,Rowing,0.0,3696,3696,0,3,0.0,0.0,150.2,159.0,20.4
489,6337001570,S&C,2021-12-03T06:57:01Z,WeightTraining,0.0,3904,3904,0,2,0.0,0.0,116.2,143.0,0
490,6334804224,5k test,2021-12-02T17:20:58Z,Rowing,0.0,1213,1213,0,6,0.0,0.0,184.1,193.0,28.2
491,6330552628,2x,2021-12-01T14:41:27Z,Rowing,10769.8,4245,3807,8.5,6,2.829,4.065,137.1,163.0,20.6
492,6328816979,S&C,2021-12-01T06:58:25Z,WeightTraining,0.0,4196,4196,0,1,0.0,0.0,121.9,155.0,0
493,6326468832,5k prep,2021-11-30T17:17:04Z,Rowing,0.0,1521,1521,0,5,0.0,0.0,172.8,190.0,28.6
494,6324604629,Morning Run,2021-11-30T07:55:53Z,Run,8026.7,3103,2899,90.0,9,2.769,4.216,147.8,164.0,84.1
495,6322074624,UT2,2021-11-29T15:54:00Z,Rowing,0.0,3602,3602,0,1,0.0,0.0,157.7,168.0,20.1
496,6320525551,S&C,2021-11-29T07:07:20Z,WeightTraining,0.0,4376,4376,0,2,0.0,0.0,120.0,153.0,0
497,6314257679,UT2,2021-11-27T16:58:24Z,Rowing,0.0,3698,3698,0,2,0.0,0.0,152.1,161.0,20.2
498,6310082242,3x2k,2021-11-26T17:15:44Z,Rowing,0.0,2184,2184,0,3,0.0,0.0,164.9,192.0,23.6
499,6308429808,S&C,2021-11-26T06:56:06Z,WeightTraining,0.0,4957,4957,0,3,0.0,0.0,117.2,147.0,0
500,6306603285,12x1’ on 1’ off,2021-11-25T18:01:42Z,Rowing,0.0,1417,1417,0,0,0.0,0.0,165.0,184.0,29.8
501,6301725085,2x,2021-11-24T14:36:15Z,Rowing,13379.5,5988,4886,13.1,6,2.738,4.443,132.0,162.0,21.4
502,6299984565,S&C,2021-11-24T06:56:21Z,WeightTraining,0.0,4059,4059,0,4,0.0,0.0,125.5,157.0,0
503,6297572335,30r20,2021-11-23T17:18:09Z,Rowing,0.0,1822,1822,0,7,0.0,0.0,180.9,193.0,20.3
504,6295580467,Morning Run,2021-11-23T08:01:25Z,Run,8086.3,2995,2937,67.0,16,2.753,4.116,150.6,164.0,82.8
505,6292790913,UT2,2021-11-22T15:10:34Z,Rowing,0.0,3698,3698,0,4,0.0,0.0,151.5,160.0,20.1
506,6291296192,S&C,2021-11-22T06:53:59Z,WeightTraining,0.0,4500,4500,0,3,0.0,0.0,130.4,167.0,0
507,6286414355,2x,2021-11-21T07:19:10Z,Rowing,11438.3,4728,4222,5.2,5,2.709,4.243,130.8,154.0,19.5
508,6281733951,2x,2021-11-20T07:24:01Z,Rowing,8770.7,3923,3395,5.2,5,2.583,4.113,130.4,154.0,19.0
509,6279720493,3x1k,2021-11-19T17:17:12Z,Rowing,0.0,1419,1419,0,4,0.0,0.0,160.4,193.0,29.6
510,6277828357,S&C,2021-11-19T06:56:16Z,WeightTraining,0.0,4620,4620,0,4,0.0,0.0,123.4,167.0,0
511,6275544889,10x1’,2021-11-18T17:15:17Z,Rowing,0.0,1176,1176,0,4,0.0,0.0,161.0,178.0,22.8
512,6270898393,2-,2021-11-17T14:46:46Z,Rowing,11447.4,5985,5268,0.0,9,2.173,6.45,131.4,155.0,20.3
513,6269011200,S&C,2021-11-17T06:56:34Z,WeightTraining,0.0,4032,4032,0,4,0.0,0.0,127.4,165.0,0
514,6266605014,3x10’,2021-11-16T17:34:11Z,Rowing,0.0,2050,2050,0,2,0.0,0.0,173.5,192.0,20.6
515,6264397993,UT2,2021-11-16T07:10:47Z,Rowing,0.0,3696,3696,0,4,0.0,0.0,156.8,164.0,20.1
516,6260036552,S&C,2021-11-15T06:51:07Z,WeightTraining,0.0,5185,5185,0,2,0.0,0.0,126.7,156.0,0
517,6257123181,4x,2021-11-14T12:23:49Z,Rowing,13999.0,5958,4260,5.2,10,3.286,4.944,123.8,147.0,22.5
518,6251421068,Row back to quintin,2021-11-13T11:27:14Z,Rowing,7260.6,3672,3185,4.0,9,2.28,2.876,126.2,156.0,20.0
519,6251419166,Fours head 4+,2021-11-13T10:56:38Z,Rowing,7545.5,1710,1624,14.7,17,4.646,5.256,142.9,156.0,27.8
520,6248305146,3x2k,2021-11-12T17:17:03Z,Rowing,0.0,2186,2186,0,6,0.0,0.0,165.7,192.0,23.4
521,6246270195,S&C,2021-11-12T06:54:47Z,WeightTraining,0.0,4419,4419,0,2,0.0,0.0,115.3,138.0,0
522,6244068632,12x1’,2021-11-11T17:20:17Z,Rowing,0.0,1421,1421,0,5,0.0,0.0,169.2,187.0,28.8
523,6239075776,4+,2021-11-10T14:38:29Z,Rowing,13832.8,5821,4428,5.2,7,3.124,4.714,124.9,148.0,21.1
524,6237325236,S&C,2021-11-10T06:57:22Z,WeightTraining,0.0,4982,4982,0,6,0.0,0.0,124.9,161.0,0
525,6234757511,30r20,2021-11-09T17:21:29Z,Rowing,0.0,1811,1811,0,5,0.0,0.0,178.8,193.0,20.4
526,6232511778,Morning Run,2021-11-09T07:35:29Z,Run,7156.4,2766,2702,57.0,19,2.649,3.997,147.6,163.0,82.4
527,6229646783,UT2,2021-11-08T15:00:00Z,Rowing,0.0,3696,3696,0,1,0.0,0.0,154.6,167.0,20.2
528,6228135787,S&C,2021-11-08T06:53:30Z,WeightTraining,0.0,5301,5301,0,1,0.0,0.0,120.5,159.0,0
529,6215863473,2k,2021-11-05T17:29:43Z,Rowing,0.0,572,572,0,6,0.0,0.0,178.6,193.0,29.7
530,6213829121,S&C,2021-11-05T06:59:19Z,WeightTraining,0.0,3724,3724,0,1,0.0,0.0,119.2,154.0,0
531,6211175084,UT2,2021-11-04T15:22:36Z,Rowing,0.0,3097,3097,0,3,0.0,0.0,152.0,163.0,20.2
532,6206876436,2x,2021-11-03T15:37:09Z,Rowing,11040.8,4458,3817,2.4,12,2.893,4.756,120.2,141.0,19.7
533,6204894553,S&C,2021-11-03T06:54:24Z,WeightTraining,0.0,3121,3121,0,3,0.0,0.0,124.9,151.0,0
534,6202706777,2k prep,2021-11-02T18:14:42Z,Rowing,0.0,1486,1486,0,5,0.0,0.0,154.6,184.0,28.4
535,6200817804,Morning Run,2021-11-02T10:58:05Z,Run,7350.3,2581,2500,65.0,10,2.94,3.9,150.8,169.0,82.8
536,6197505709,S&C,2021-11-01T15:34:11Z,WeightTraining,0.0,2827,2827,0,1,0.0,0.0,118.8,150.0,0
537,6192691425,UTAH 8+,2021-10-31T13:30:18Z,Rowing,6652.2,3534,1868,0.0,10,3.561,4.98,128.3,151.0,26.0
538,6191656037,UTAH 4+,2021-10-31T10:31:55Z,Rowing,5647.1,3651,1834,0.0,6,3.079,3.924,123.9,145.0,24.2
539,6187024166,4+,2021-10-30T12:03:17Z,Rowing,11863.2,5093,3980,5.2,5,2.981,4.504,125.4,154.0,21.4
540,6184047660,UT2,2021-10-29T18:11:54Z,Rowing,0.0,3695,3695,0,4,0.0,0.0,153.5,163.0,20.1
541,6181747300,S&C,2021-10-29T06:51:39Z,WeightTraining,0.0,4483,4483,0,0,0.0,0.0,124.0,150.0,0
542,6179461608,3x2k,2021-10-28T17:19:28Z,Rowing,0.0,1831,1831,0,4,0.0,0.0,174.3,192.0,25.7
543,6177380414,Morning Run,2021-10-28T08:18:25Z,Run,8014.7,2779,2755,85.0,12,2.909,8.863,157.3,169.0,83.0
544,6174368890,8+,2021-10-27T14:27:58Z,Rowing,14845.5,6020,4761,0.0,13,3.118,4.772,129.4,166.0,20.4
545,6172551186,S&C,2021-10-27T06:55:15Z,WeightTraining,0.0,4531,4531,0,2,0.0,0.0,120.3,149.0,0
546,6170272711,2x15’,2021-10-26T18:19:15Z,Rowing,0.0,1909,1909,0,2,0.0,0.0,175.4,190.0,20.4
547,6164722295,UT2,2021-10-25T15:05:03Z,Rowing,0.0,3697,3697,0,5,0.0,0.0,155.1,163.0,20.1
548,6163174757,S&C,2021-10-25T06:53:16Z,WeightTraining,0.0,4337,4337,0,1,0.0,0.0,128.7,170.0,0
549,6161369135,Afternoon Run,2021-10-24T17:22:25Z,Run,8837.0,3224,3165,98.0,12,2.792,4.284,145.0,163.0,81.6
550,6152960407,2x,2021-10-23T07:34:38Z,Rowing,11613.2,4841,4589,5.2,7,2.531,4.292,124.0,152.0,19.8
551,6150806888,UT2,2021-10-22T17:05:07Z,Rowing,0.0,3698,3698,0,1,0.0,0.0,151.5,162.0,20.1
552,6148753484,S&C,2021-10-22T06:50:54Z,WeightTraining,0.0,4763,4763,0,5,0.0,0.0,122.5,154.0,0
553,6146607315,3x2k,2021-10-21T18:12:53Z,Rowing,0.0,1869,1869,0,8,0.0,0.0,173.3,192.0,25.4
554,6144539216,Morning Run,2021-10-21T09:12:18Z,Run,7333.7,2740,2701,61.0,15,2.715,4.028,152.3,166.0,83.6
555,6141468868,UT2,2021-10-20T15:48:00Z,Rowing,0.0,3697,3697,0,4,0.0,0.0,155.1,163.0,20.2
556,6139612292,S&C,2021-10-20T07:07:53Z,WeightTraining,0.0,3889,3889,0,4,0.0,0.0,125.9,171.0,0
557,6137205144,30r20,2021-10-19T18:23:19Z,Rowing,0.0,1815,1815,0,4,0.0,0.0,179.8,192.0,20.4
558,6134620285,4+,2021-10-19T07:09:04Z,Rowing,8250.6,3235,2994,5.1,9,2.756,3.8,123.6,158.0,18.8
559,6131572376,UT2,2021-10-18T15:06:23Z,Rowing,0.0,3697,3697,0,4,0.0,0.0,156.4,164.0,20.1
560,6130011667,S&C,2021-10-18T06:54:53Z,WeightTraining,0.0,4243,4243,0,7,0.0,0.0,132.5,157.0,0
561,6119471811,8+,2021-10-16T07:10:17Z,Rowing,11762.7,4664,4114,5.2,5,2.859,4.4,120.7,140.0,20.4
562,6117278946,UT2,2021-10-15T17:02:48Z,Rowing,0.0,3690,3690,0,4,0.0,0.0,156.0,162.0,20.2
563,6115160364,S&C,2021-10-15T06:52:19Z,WeightTraining,0.0,4545,4545,0,2,0.0,0.0,122.9,152.0,0
564,6113003947,3x10’ r20 r90s,2021-10-14T18:17:02Z,Rowing,0.0,2009,2009,0,4,0.0,0.0,173.9,190.0,20.5
565,6110525804,8+,2021-10-14T07:00:53Z,Rowing,8755.8,3641,3138,5.2,11,2.79,4.1,120.8,155.0,18.4
566,6107429437,4+,2021-10-13T14:40:36Z,Rowing,8156.1,3827,3089,0.0,6,2.64,3.9,126.3,157.0,17.8
567,6105680616,S&C,2021-10-13T07:00:09Z,WeightTraining,0.0,4070,4070,0,2,0.0,0.0,128.7,174.0,0
568,6100705416,Water session replacement,2021-10-12T08:06:19Z,Run,8112.3,2607,2589,66.0,7,3.133,4.6,162.5,171.0,83.5
569,6097714842,UT2,2021-10-11T15:49:23Z,Rowing,0.0,3698,3698,0,0,0.0,0.0,152.6,161.0,20.2
