,,name,start_date_local,type,distance,elapsed_time,moving_time,total_elevation_gain,kudos_count,average_speed,max_speed,average_heartrate,max_heartrate,average_cadence,time_of_day,average_split
y,370,,2022-02-16,Run,5810.0,2120.0,,,,2.740566038,,,,,,00:00.0
x,393,UT2,2022-02-15,Ride,0.0,4804.0,4804.0,0.0,3.0,0.0,0.0,150.1,163.0,0.0,16:51:21,
y,369,,2022-02-15,Bike,47546.0,1200.0,,,,39.62166667,,,,,,00:00.0
x,394,UT2,2022-02-14,Ride,0.0,4017.0,4017.0,0.0,4.0,0.0,0.0,150.9,164.0,0.0,17:00:54,
x,395,S&C,2022-02-14,WeightTraining,0.0,4499.0,4499.0,0.0,5.0,0.0,0.0,110.7,141.0,0.0,06:56:53,
y,368,,2022-02-14,Bike,40000.0,4026.0,,,,9.935419771,,,,,,00:00.0
x,396,8+,2022-02-12,Rowing,5092.3,4349.0,2975.0,0.0,6.0,1.712,10.03,100.4,150.0,21.1,07:35:31,
x,397,5k,2022-02-11,Rowing,0.0,1214.0,1214.0,0.0,5.0,0.0,0.0,186.3,192.0,27.4,18:00:22,
x,398,S&C,2022-02-11,WeightTraining,0.0,3467.0,3467.0,0.0,0.0,0.0,0.0,108.3,163.0,0.0,07:03:43,
y,260,5k test,2022-02-11,Rowing,5000.0,1207.9,,,,4.139415515,,,,,,02:00.7
x,399,8+,2022-02-09,Rowing,14240.5,6190.0,4774.0,0.0,10.0,2.983,4.8,140.6,178.0,23.2,14:38:25,
x,400,S&C,2022-02-09,WeightTraining,0.0,3340.0,3340.0,0.0,1.0,0.0,0.0,124.7,176.0,0.0,06:59:22,
x,401,4+,2022-02-08,Rowing,6699.0,3416.0,2956.0,0.0,12.0,2.266,4.892,120.8,172.0,20.7,06:57:23,
x,402,5k prep,2022-02-07,Rowing,0.0,1512.0,1512.0,0.0,4.0,0.0,0.0,171.8,192.0,27.7,17:16:19,
x,403,S&C,2022-02-07,WeightTraining,0.0,3795.0,3795.0,0.0,3.0,0.0,0.0,117.2,165.0,0.0,07:00:04,
y,294,"5k prep- 3k, 5’ rest, 2k",2022-02-07,Rowing,5000.0,1504.5,,,,3.323363244,,,,,,02:00.4
x,404,8+,2022-02-06,Rowing,10006.8,3866.0,3570.0,0.0,7.0,2.803,4.01,150.6,178.0,20.6,07:44:23,
x,405,COB fixture,2022-02-05,Rowing,8158.8,4429.0,2664.0,0.0,9.0,3.063,4.98,157.0,185.0,29.3,07:48:59,
x,406,UT2,2022-02-04,Ride,0.0,3601.0,3601.0,0.0,1.0,0.0,0.0,150.0,164.0,0.0,17:02:19,
x,407,S&C,2022-02-04,WeightTraining,0.0,3976.0,3976.0,0.0,4.0,0.0,0.0,128.4,170.0,0.0,06:57:44,
y,367,,2022-02-04,Bike,35770.0,3600.0,,,,9.936111111,,,,,,00:00.0
x,408,8+,2022-02-03,Rowing,5823.0,2761.0,2340.0,0.0,10.0,2.488,4.143,126.4,164.0,19.1,07:01:39,
x,409,8+,2022-02-02,Rowing,15368.2,5708.0,5149.0,9.7,13.0,2.985,5.316,148.8,179.0,21.9,14:35:56,
x,410,S&C,2022-02-02,WeightTraining,0.0,4512.0,4512.0,0.0,4.0,0.0,0.0,130.6,179.0,0.0,07:00:07,
x,411,3x10’,2022-02-01,Rowing,0.0,2049.0,2049.0,0.0,4.0,0.0,0.0,171.9,189.0,20.2,17:09:23,
x,412,4+,2022-02-01,Rowing,8730.6,3233.0,3131.0,5.1,12.0,2.788,4.376,146.9,177.0,21.4,07:03:16,
y,293,3x10 r20 2’ rest,2022-02-01,Rowing,7181.0,1800.0,,,,3.989444444,,,,20.0,,02:05.3
x,413,S&C,2022-01-31,WeightTraining,0.0,4578.0,4578.0,0.0,6.0,0.0,0.0,129.3,169.0,0.0,06:56:22,
x,414,Row back to quintin,2022-01-29,Rowing,4808.9,2300.0,2250.0,5.3,8.0,2.137,2.715,144.9,157.0,20.0,13:58:37,
x,415,Quintin head,2022-01-29,Rowing,4878.8,902.0,902.0,5.8,18.0,5.409,5.922,180.9,189.0,31.0,13:42:05,
x,416,Quintin pre paddle,2022-01-29,Rowing,4119.8,1559.0,1527.0,3.1,7.0,2.698,4.473,156.4,182.0,21.6,10:25:54,
x,417,S&C,2022-01-28,WeightTraining,0.0,4280.0,4280.0,0.0,4.0,0.0,0.0,129.6,165.0,0.0,06:56:07,
x,418,3x10’,2022-01-27,Rowing,0.0,2046.0,2046.0,0.0,6.0,0.0,0.0,174.7,189.0,20.3,17:10:29,
x,419,UT2,2022-01-27,Ride,0.0,3600.0,3600.0,0.0,3.0,0.0,0.0,143.9,161.0,0.0,07:08:26,
y,292,3x10’ r20 2’ rest,2022-01-27,Rowing,6996.0,1800.0,,,,3.886666667,,,,20.0,,02:08.6
y,366,,2022-01-27,Bike,32866.0,3600.0,,,,9.129444444,,,,,,00:00.0
x,420,8+,2022-01-26,Rowing,9529.4,3810.0,3581.0,0.0,10.0,2.661,4.898,133.6,178.0,23.6,14:40:28,
x,421,S&C,2022-01-26,WeightTraining,0.0,4342.0,4342.0,0.0,3.0,0.0,0.0,138.9,182.0,0.0,07:01:52,
x,422,20r20,2022-01-25,Rowing,0.0,1209.0,1209.0,0.0,3.0,0.0,0.0,183.4,192.0,20.2,17:16:18,
y,259,20r20,2022-01-25,Rowing,4867.0,1200.0,,,,4.055833333,,,,,,02:03.2
x,423,UT2,2022-01-24,Ride,0.0,3610.0,3610.0,0.0,8.0,0.0,0.0,149.1,166.0,0.0,17:08:49,
x,424,S&C,2022-01-24,WeightTraining,0.0,4552.0,4552.0,0.0,8.0,0.0,0.0,126.9,172.0,0.0,07:00:16,
y,365,,2022-01-24,Bike,35720.0,3600.0,,,,9.922222222,,,,,,00:00.0
x,425,8+,2022-01-22,Rowing,11536.0,5306.0,4553.0,0.0,7.0,2.534,4.947,121.5,165.0,20.9,07:37:53,
x,426,10x1’ on 1’ off,2022-01-21,Rowing,0.0,1148.0,1148.0,0.0,7.0,0.0,0.0,168.6,184.0,24.0,17:16:22,
x,427,S&C,2022-01-21,WeightTraining,0.0,4205.0,4205.0,0.0,5.0,0.0,0.0,100.2,131.0,0.0,06:55:37,
y,271,10x1',2022-01-21,Rowing,2672.0,600.0,,,,4.453333333,,,,,,01:52.2
x,428,2x20’,2022-01-20,Rowing,0.0,3000.0,3000.0,0.0,10.0,0.0,0.0,174.0,190.0,25.2,17:11:50,
x,429,UT2,2022-01-20,Rowing,0.0,3693.0,3693.0,0.0,6.0,0.0,0.0,154.2,161.0,20.0,07:12:24,
y,272,2x20',2022-01-20,Rowing,9639.0,2400.0,,,,4.01625,,,,,,02:04.4
y,335,UT2,2022-01-20,Rowing,12735.0,3690.0,,,,3.451219512,,,,20.0,,02:21.4
x,430,8+,2022-01-19,Rowing,13729.5,5039.0,4529.0,5.2,14.0,3.031,8.852,147.5,183.0,22.6,14:36:36,
x,431,S&C,2022-01-19,WeightTraining,0.0,4649.0,4649.0,0.0,3.0,0.0,0.0,132.2,163.0,0.0,06:58:55,
x,432,3x10’,2022-01-18,Rowing,0.0,2048.0,2048.0,0.0,7.0,0.0,0.0,170.7,184.0,20.5,17:56:50,
y,265,3x10' @20,2022-01-18,Rowing,6921.0,1800.0,,,,3.845,,,,20.0,,02:10.3
x,433,UT2,2022-01-17,Rowing,0.0,3612.0,3612.0,0.0,6.0,0.0,0.0,152.6,162.0,19.9,16:21:10,
x,434,S&C,2022-01-17,WeightTraining,0.0,4007.0,4007.0,0.0,5.0,0.0,0.0,119.8,159.0,0.0,06:59:53,
y,334,UT2,2022-01-17,Rowing,12744.0,3690.0,,,,3.453658537,,,,20.0,,02:21.3
x,435,8+,2022-01-16,Rowing,16990.6,7033.0,5590.0,5.2,14.0,3.039,4.466,146.4,171.0,20.2,07:34:34,
x,436,8+,2022-01-15,Rowing,6780.8,3781.0,2897.0,0.0,10.0,2.341,6.532,120.9,159.0,19.8,07:33:43,
x,437,10x1’ on 1’ off,2022-01-14,Rowing,0.0,1151.0,1151.0,0.0,4.0,0.0,0.0,171.3,187.0,25.6,17:12:49,
x,438,S&C,2022-01-14,WeightTraining,0.0,3951.0,3951.0,0.0,2.0,0.0,0.0,109.6,140.0,0.0,06:54:45,
y,270,10x1',2022-01-14,Rowing,2707.0,600.0,,,,4.511666667,,,,,,01:50.7
x,439,UT2,2022-01-13,Rowing,0.0,3632.0,3632.0,0.0,5.0,0.0,0.0,154.9,163.0,20.3,17:07:04,
y,333,UT2,2022-01-13,Rowing,12661.0,3690.0,,,,3.431165312,,,,20.0,,02:22.2
x,440,8+,2022-01-12,Rowing,9211.4,4545.0,3541.0,0.0,7.0,2.601,4.342,119.2,154.0,18.4,14:55:20,
x,441,S&C,2022-01-12,WeightTraining,0.0,3854.0,3854.0,0.0,3.0,0.0,0.0,125.6,160.0,0.0,07:02:56,
x,442,2k,2022-01-11,Rowing,0.0,497.0,497.0,0.0,8.0,0.0,0.0,184.4,193.0,28.9,17:20:21,
y,257,2k test,2022-01-11,Rowing,2000.0,464.9,,,,4.30200043,,,,,,01:56.2
x,443,S&C,2022-01-10,WeightTraining,0.0,3445.0,3445.0,0.0,3.0,0.0,0.0,129.2,153.0,0.0,07:02:07,
x,444,2x1k,2022-01-09,Rowing,0.0,832.0,832.0,0.0,6.0,0.0,0.0,151.4,183.0,29.1,10:22:21,
y,291,"1k r30, 1k r28",2022-01-09,Rowing,2000.0,1200.0,,,,1.666666667,,,,,,01:56.5
x,445,UT2,2022-01-08,Rowing,0.0,3601.0,3601.0,0.0,5.0,0.0,0.0,155.1,165.0,20.3,16:03:21,
x,446,S&C,2022-01-08,WeightTraining,0.0,4099.0,4099.0,0.0,2.0,0.0,0.0,132.6,173.0,0.0,14:52:22,
y,332,UT2,2022-01-08,Rowing,12517.0,3690.0,,,,3.392140921,,,,20.0,,02:24.0
x,447,Lunch Run,2022-01-07,Run,6303.4,2179.0,2149.0,48.0,12.0,2.933,4.363,164.4,172.0,83.9,11:21:05,
y,364,,2022-01-07,Run,6300.0,2749.0,,,,2.291742452,,,,,,00:00.0
x,448,3x2k,2022-01-06,Rowing,0.0,2172.0,2172.0,0.0,8.0,0.0,0.0,169.5,195.0,24.1,17:41:33,
y,285,3x2k,2022-01-06,Rowing,6000.0,1442.5,,,,4.159445407,,,,,,02:00.2
x,449,UT2,2022-01-05,Rowing,0.0,3697.0,3697.0,0.0,5.0,0.0,0.0,155.5,165.0,20.1,18:12:45,
x,450,S&C,2022-01-05,WeightTraining,0.0,5233.0,5233.0,0.0,2.0,0.0,0.0,122.8,154.0,0.0,07:40:35,
y,331,UT2,2022-01-05,Rowing,12438.0,3690.0,,,,3.370731707,,,,20.0,,02:24.7
x,451,Treadmill UT2,2022-01-04,Run,8850.6,3900.0,3900.0,0.0,5.0,2.269,2.8,149.8,161.0,74.9,10:45:14,
x,452,12x500 @24,2022-01-03,Rowing,0.0,3373.0,3373.0,0.0,1.0,0.0,0.0,156.3,188.0,24.1,18:19:42,
x,453,S&C,2022-01-03,WeightTraining,0.0,3507.0,3507.0,0.0,2.0,0.0,0.0,127.6,179.0,0.0,08:13:44,
x,454,UT2,2022-01-02,Rowing,0.0,3694.0,3694.0,0.0,7.0,0.0,0.0,156.2,164.0,20.0,18:10:38,
y,330,UT2,2022-01-02,Rowing,12438.0,3690.0,,,,3.370731707,,,,20.0,,02:24.7
x,455,S&C,2021-12-31,WeightTraining,0.0,5111.0,5111.0,0.0,3.0,0.0,0.0,120.1,152.0,0.0,08:37:11,
x,456,S&C,2021-12-29,WeightTraining,0.0,5360.0,5360.0,0.0,7.0,0.0,0.0,130.6,179.0,0.0,08:34:32,
x,457,UT2,2021-12-27,Rowing,0.0,3696.0,3696.0,0.0,10.0,0.0,0.0,157.3,168.0,20.0,17:59:58,
x,458,S&C,2021-12-27,WeightTraining,0.0,3997.0,3997.0,0.0,6.0,0.0,0.0,125.9,174.0,0.0,09:03:16,
y,329,UT2,2021-12-27,Rowing,12662.0,3690.0,,,,3.431436314,,,,20.0,,02:22.1
x,459,S&C,2021-12-24,WeightTraining,0.0,5092.0,5092.0,0.0,7.0,0.0,0.0,108.5,144.0,0.0,10:29:00,
x,460,8x500m,2021-12-23,Rowing,0.0,2176.0,2176.0,0.0,9.0,0.0,0.0,159.1,186.0,29.3,18:01:23,
x,461,Morning Run,2021-12-23,Run,7019.8,2718.0,2618.0,0.0,7.0,2.681,3.589,152.1,161.0,84.2,09:52:04,
y,288,8x500m,2021-12-23,Rowing,4000.0,907.6,,,,4.407227854,,,,,,01:53.4
y,362,,2021-12-23,Run,7020.0,2618.0,,,,2.681436211,,,,,,00:00.0
x,462,UT2,2021-12-22,Rowing,0.0,3694.0,3694.0,0.0,3.0,0.0,0.0,158.7,169.0,20.2,18:08:21,
x,463,S&C,2021-12-22,WeightTraining,0.0,5354.0,5354.0,0.0,4.0,0.0,0.0,131.4,182.0,0.0,08:43:38,
y,328,UT2,2021-12-22,Rowing,13041.0,3690.0,,,,3.534146341,,,,20.0,,02:18.0
x,464,UT2 bike,2021-12-21,Ride,0.0,3601.0,3601.0,0.0,1.0,0.0,0.0,145.8,159.0,0.0,09:36:20,
y,361,,2021-12-21,Bike,30560.0,3600.0,,,,8.488888889,,,,,,00:00.0
x,465,S&C,2021-12-20,WeightTraining,0.0,3834.0,3834.0,0.0,5.0,0.0,0.0,114.8,158.0,0.0,07:48:37,
x,466,UT2,2021-12-19,Rowing,0.0,3694.0,3694.0,0.0,2.0,0.0,0.0,158.6,166.0,20.0,17:04:39,
y,327,UT2,2021-12-19,Rowing,13021.0,3690.0,,,,3.528726287,,,,20.0,,02:18.2
x,467,4+,2021-12-18,Rowing,8357.9,4301.0,3100.0,5.2,8.0,2.696,4.296,117.2,142.0,19.5,07:53:40,
x,468,3x1k,2021-12-17,Rowing,0.0,1415.0,1415.0,0.0,3.0,0.0,0.0,158.3,187.0,27.8,17:18:00,
x,469,S&C,2021-12-17,WeightTraining,0.0,3347.0,3347.0,0.0,2.0,0.0,0.0,112.2,140.0,0.0,06:58:45,
y,287,3x1k,2021-12-17,Rowing,3000.0,684.3,,,,4.384042087,,,,,,01:54.0
x,470,10x1’,2021-12-16,Rowing,0.0,1154.0,1154.0,0.0,2.0,0.0,0.0,161.2,177.0,25.8,17:11:27,
y,269,10x1',2021-12-16,Rowing,2636.0,600.0,,,,4.393333333,,,,,,01:53.8
x,471,8+,2021-12-15,Rowing,11002.6,4032.0,3589.0,5.1,7.0,3.066,5.078,129.6,162.0,20.2,14:43:41,
x,472,S&C,2021-12-15,WeightTraining,0.0,3931.0,3931.0,0.0,3.0,0.0,0.0,121.6,173.0,0.0,07:08:41,
x,473,3x10’,2021-12-14,Rowing,0.0,2043.0,2043.0,0.0,4.0,0.0,0.0,169.3,186.0,20.2,17:28:54,
x,474,Morning Run,2021-12-14,Run,8036.2,2941.0,2872.0,96.0,11.0,2.798,5.927,150.8,166.0,84.2,08:10:57,
y,264,3x10' @20,2021-12-14,Rowing,7161.0,1800.0,,,,3.978333333,,,,20.0,,02:05.6
y,360,,2021-12-14,Run,8030.0,2872.0,,,,2.795961003,,,,,,00:00.0
x,475,UT2,2021-12-13,Rowing,0.0,3701.0,3701.0,0.0,3.0,0.0,0.0,159.8,168.0,20.0,15:14:44,
x,476,S&C,2021-12-13,WeightTraining,0.0,4363.0,4363.0,0.0,2.0,0.0,0.0,127.3,171.0,0.0,06:56:03,
y,326,UT2,2021-12-13,Rowing,13111.0,3690.0,,,,3.553116531,,,,20.0,,02:17.2
x,477,8+,2021-12-12,Rowing,10196.5,5425.0,3399.0,5.2,5.0,3.0,11.693,123.0,159.0,20.8,07:36:10,
x,478,8+,2021-12-11,Rowing,7745.6,4561.0,3876.0,0.0,6.0,1.998,4.465,108.4,143.0,20.5,07:43:35,
y,282,3x2k,2021-12-11,Rowing,6000.0,1457.2,,,,4.117485589,,,,,,02:01.4
x,479,3x2k,2021-12-10,Rowing,0.0,2159.0,2159.0,0.0,1.0,0.0,0.0,162.9,189.0,24.0,17:15:26,
